,date,actions
174,2021-09-13,[100]
175,2021-09-14,[100]
176,2021-09-15,[100]
177,2021-09-16,[100]
178,2021-09-17,[100]
179,2021-09-20,[100]
180,2021-09-21,[100]
181,2021-09-22,[100]
182,2021-09-23,[100]
183,2021-09-24,[100]
184,2021-09-27,[100]
185,2021-09-28,[100]
186,2021-09-29,[100]
187,2021-09-30,[100]
188,2021-10-01,[100]
189,2021-10-04,[100]
190,2021-10-05,[100]
191,2021-10-06,[100]
192,2021-10-07,[100]
193,2021-10-08,[100]
194,2021-10-11,[100]
195,2021-10-12,[100]
196,2021-10-13,[100]
197,2021-10-14,[100]
198,2021-10-15,[100]
199,2021-10-18,[100]
200,2021-10-19,[100]
201,2021-10-20,[100]
202,2021-10-21,[100]
203,2021-10-22,[100]
204,2021-10-25,[100]
205,2021-10-26,[100]
206,2021-10-27,[100]
207,2021-10-28,[100]
208,2021-10-29,[100]
209,2021-11-01,[100]
210,2021-11-02,[100]
211,2021-11-03,[100]
212,2021-11-04,[100]
213,2021-11-05,[100]
214,2021-11-08,[100]
215,2021-11-09,[100]
216,2021-11-10,[100]
217,2021-11-11,[100]
218,2021-11-12,[100]
219,2021-11-15,[100]
220,2021-11-16,[100]
221,2021-11-17,[100]
222,2021-11-18,[100]
223,2021-11-19,[100]
224,2021-11-22,[100]
225,2021-11-23,[100]
226,2021-11-24,[100]
227,2021-11-26,[100]
228,2021-11-29,[100]
229,2021-11-30,[100]
230,2021-12-01,[100]
231,2021-12-02,[100]
232,2021-12-03,[100]
233,2021-12-06,[100]
234,2021-12-07,[100]
235,2021-12-08,[100]
236,2021-12-09,[100]
237,2021-12-10,[100]
238,2021-12-13,[100]
239,2021-12-14,[100]
240,2021-12-15,[100]
241,2021-12-16,[100]
242,2021-12-17,[100]
243,2021-12-20,[100]
244,2021-12-21,[100]
245,2021-12-22,[100]
246,2021-12-23,[100]
247,2021-12-27,[100]
248,2021-12-28,[100]
249,2021-12-29,[100]
250,2021-12-30,[100]
251,2021-12-31,[100]
252,2022-01-03,[100]
253,2022-01-04,[100]
254,2022-01-05,[100]
255,2022-01-06,[100]
256,2022-01-07,[100]
257,2022-01-10,[100]
258,2022-01-11,[100]
259,2022-01-12,[100]
260,2022-01-13,[100]
261,2022-01-14,[100]
262,2022-01-18,[100]
263,2022-01-19,[100]
264,2022-01-20,[100]
265,2022-01-21,[100]
266,2022-01-24,[100]
267,2022-01-25,[100]
268,2022-01-26,[100]
269,2022-01-27,[100]
270,2022-01-28,[100]
271,2022-01-31,[100]
272,2022-02-01,[100]
273,2022-02-02,[100]
274,2022-02-03,[100]
275,2022-02-04,[100]
276,2022-02-07,[100]
277,2022-02-08,[100]
278,2022-02-09,[100]
279,2022-02-10,[100]
280,2022-02-11,[100]
281,2022-02-14,[100]
282,2022-02-15,[100]
283,2022-02-16,[100]
284,2022-02-17,[99]
285,2022-02-18,[99]
286,2022-02-22,[100]
287,2022-02-23,[93]
288,2022-02-24,[98]
289,2022-02-25,[100]
290,2022-02-28,[100]
291,2022-03-01,[99]
292,2022-03-02,[100]
293,2022-03-03,[100]
294,2022-03-04,[96]
295,2022-03-07,[94]
296,2022-03-08,[96]
297,2022-03-09,[97]
298,2022-03-10,[97]
299,2022-03-11,[95]
300,2022-03-14,[95]
301,2022-03-15,[95]
302,2022-03-16,[100]
303,2022-03-17,[100]
304,2022-03-18,[100]
305,2022-03-21,[100]
306,2022-03-22,[100]
307,2022-03-23,[100]
308,2022-03-24,[100]
309,2022-03-25,[100]
310,2022-03-28,[97]
311,2022-03-29,[100]
312,2022-03-30,[98]
313,2022-03-31,[96]
314,2022-04-01,[95]
315,2022-04-04,[94]
316,2022-04-05,[93]
317,2022-04-06,[93]
318,2022-04-07,[94]
319,2022-04-08,[93]
320,2022-04-11,[91]
321,2022-04-12,[91]
322,2022-04-13,[92]
323,2022-04-14,[95]
324,2022-04-18,[92]
325,2022-04-19,[97]
326,2022-04-20,[97]
327,2022-04-21,[94]
328,2022-04-22,[92]
329,2022-04-25,[93]
330,2022-04-26,[92]
331,2022-04-27,[91]
332,2022-04-28,[91]
333,2022-04-29,[90]
334,2022-05-02,[90]
335,2022-05-03,[89]
336,2022-05-04,[91]
337,2022-05-05,[89]
338,2022-05-06,[89]
339,2022-05-09,[88]
340,2022-05-10,[88]
341,2022-05-11,[88]
342,2022-05-12,[89]
343,2022-05-13,[90]
344,2022-05-16,[90]
345,2022-05-17,[90]
346,2022-05-18,[90]
347,2022-05-19,[91]
348,2022-05-20,[91]
349,2022-05-23,[91]
350,2022-05-24,[91]
351,2022-05-25,[87]
352,2022-05-26,[82]
353,2022-05-27,[86]
354,2022-05-31,[89]
355,2022-06-01,[89]
356,2022-06-02,[91]
357,2022-06-03,[92]
358,2022-06-06,[93]
359,2022-06-07,[95]
360,2022-06-08,[95]
361,2022-06-09,[95]
362,2022-06-10,[90]
363,2022-06-13,[92]
364,2022-06-14,[92]
365,2022-06-15,[90]
366,2022-06-16,[91]
367,2022-06-17,[89]
368,2022-06-21,[89]
369,2022-06-22,[88]
370,2022-06-23,[88]
371,2022-06-24,[85]
372,2022-06-27,[84]
373,2022-06-28,[85]
374,2022-06-29,[85]
375,2022-06-30,[86]
376,2022-07-01,[86]
377,2022-07-05,[84]
378,2022-07-06,[83]
379,2022-07-07,[83]
380,2022-07-08,[83]
381,2022-07-11,[83]
382,2022-07-12,[84]
383,2022-07-13,[84]
384,2022-07-14,[85]
385,2022-07-15,[84]
386,2022-07-18,[81]
387,2022-07-19,[80]
388,2022-07-20,[81]
389,2022-07-21,[82]
390,2022-07-22,[80]
391,2022-07-25,[81]
392,2022-07-26,[83]
393,2022-07-27,[83]
394,2022-07-28,[83]
395,2022-07-29,[83]
396,2022-08-01,[83]
397,2022-08-02,[83]
398,2022-08-03,[82]
399,2022-08-04,[82]
400,2022-08-05,[83]
401,2022-08-08,[86]
402,2022-08-09,[82]
403,2022-08-10,[84]
404,2022-08-11,[92]
405,2022-08-12,[93]
406,2022-08-15,[93]
407,2022-08-16,[100]
408,2022-08-17,[98]
409,2022-08-18,[95]
410,2022-08-19,[91]
411,2022-08-22,[85]
412,2022-08-23,[90]
413,2022-08-24,[86]
414,2022-08-25,[87]
415,2022-08-26,[86]
416,2022-08-29,[82]
417,2022-08-30,[79]
418,2022-08-31,[78]
419,2022-09-01,[78]
420,2022-09-02,[76]
421,2022-09-06,[76]
422,2022-09-07,[77]
423,2022-09-08,[77]
424,2022-09-09,[79]
425,2022-09-12,[81]
426,2022-09-13,[76]
427,2022-09-14,[77]
428,2022-09-15,[77]
429,2022-09-16,[77]
430,2022-09-19,[77]
431,2022-09-20,[76]
432,2022-09-21,[76]
433,2022-09-22,[77]
434,2022-09-23,[78]
435,2022-09-26,[78]
436,2022-09-27,[78]
437,2022-09-28,[77]
438,2022-09-29,[76]
439,2022-09-30,[75]
440,2022-10-03,[75]
441,2022-10-04,[79]
442,2022-10-05,[81]
443,2022-10-06,[83]
444,2022-10-07,[82]
445,2022-10-10,[83]
446,2022-10-11,[86]
447,2022-10-12,[86]
448,2022-10-13,[88]
449,2022-10-14,[87]
450,2022-10-17,[89]
451,2022-10-18,[93]
452,2022-10-19,[90]
453,2022-10-20,[90]
454,2022-10-21,[92]
455,2022-10-24,[95]
456,2022-10-25,[97]
457,2022-10-26,[98]
458,2022-10-27,[99]
459,2022-10-28,[95]
460,2022-10-31,[95]
461,2022-11-01,[92]
462,2022-11-02,[85]
463,2022-11-03,[83]
464,2022-11-04,[83]
465,2022-11-07,[81]
466,2022-11-08,[82]
467,2022-11-09,[76]
468,2022-11-10,[82]
469,2022-11-11,[85]
470,2022-11-14,[84]
471,2022-11-15,[87]
472,2022-11-16,[77]
473,2022-11-17,[85]
474,2022-11-18,[86]
475,2022-11-21,[86]
476,2022-11-22,[89]
477,2022-11-23,[89]
478,2022-11-25,[89]
479,2022-11-28,[87]
480,2022-11-29,[86]
481,2022-11-30,[86]
482,2022-12-01,[84]
483,2022-12-02,[84]
484,2022-12-05,[80]
485,2022-12-06,[76]
486,2022-12-07,[77]
487,2022-12-08,[77]
488,2022-12-09,[72]
489,2022-12-12,[71]
490,2022-12-13,[71]
491,2022-12-14,[69]
492,2022-12-15,[66]
493,2022-12-16,[66]
494,2022-12-19,[66]
495,2022-12-20,[65]
496,2022-12-21,[63]
497,2022-12-22,[64]
498,2022-12-23,[63]
499,2022-12-27,[63]
500,2022-12-28,[63]
501,2022-12-29,[63]
502,2022-12-30,[62]
503,2023-01-03,[61]
504,2023-01-04,[65]
505,2023-01-05,[66]
506,2023-01-06,[71]
507,2023-01-09,[63]
508,2023-01-10,[64]
509,2023-01-11,[69]
510,2023-01-12,[72]
511,2023-01-13,[73]
512,2023-01-17,[74]
513,2023-01-18,[76]
514,2023-01-19,[72]
515,2023-01-20,[73]
516,2023-01-23,[75]
517,2023-01-24,[74]
518,2023-01-25,[73]
519,2023-01-26,[74]
520,2023-01-27,[72]
521,2023-01-30,[72]
522,2023-01-31,[73]
523,2023-02-01,[67]
524,2023-02-02,[70]
525,2023-02-03,[71]
526,2023-02-06,[68]
527,2023-02-07,[67]
528,2023-02-08,[67]
529,2023-02-09,[66]
530,2023-02-10,[65]
531,2023-02-13,[65]
532,2023-02-14,[43]
533,2023-02-15,[0]
534,2023-02-16,[0]
535,2023-02-17,[0]
536,2023-02-21,[0]
537,2023-02-22,[0]
538,2023-02-23,[0]
539,2023-02-24,[0]
540,2023-02-27,[0]
541,2023-02-28,[0]
542,2023-03-01,[0]
543,2023-03-02,[0]
544,2023-03-03,[0]
545,2023-03-06,[0]
546,2023-03-07,[0]
547,2023-03-08,[0]
548,2023-03-09,[0]
549,2023-03-10,[0]
550,2023-03-13,[0]
551,2023-03-14,[0]
552,2023-03-15,[0]
553,2023-03-16,[0]
554,2023-03-17,[0]
555,2023-03-20,[0]
556,2023-03-21,[0]
557,2023-03-22,[0]
558,2023-03-23,[0]
559,2023-03-24,[0]
560,2023-03-27,[0]
561,2023-03-28,[0]
562,2023-03-29,[0]
